DateTime,Temperature,Humidity,Wind Speed,Zone 1 Power Consumption,Zone 2 Power Consumption,Zone 3 Power Consumption
7/13/17 15:00,29.2,58.83,4.913,39924.51827,28025.31646,29516.98745
7/13/17 15:10,29.05,58.9,4.908,39790.56478,27751.89873,29348.28452
7/13/17 15:20,28.82,59.9,4.909,39994.68439,27482.27848,29065.1046
7/13/17 15:30,28.53,60.73,4.91,39650.23256,27262.02532,28842.17573
7/13/17 15:40,28.61,61.03,4.911,39790.56478,27201.26582,28980.75314
7/13/17 15:50,28.61,62.06,4.912,39554.5515,27243.03797,28878.32636
7/13/17 16:00,28.53,62.5,4.914,39069.76744,26988.60759,28793.9749
7/13/17 16:10,28.43,63.03,4.908,38942.19269,26684.81013,28763.84937
7/13/17 16:20,28.45,63.3,4.909,38687.04319,26339.24051,28679.49791
7/13/17 16:30,28.38,63.93,4.909,38578.60465,26065.82278,28655.39749
7/13/17 16:40,28.29,63.5,4.91,38706.1794,26050.63291,28293.89121
7/13/17 16:50,28.3,63.57,4.912,37985.38206,25750.63291,28293.89121
7/13/17 17:00,28.22,64.17,4.911,37819.53488,25591.13924,28607.19665
7/13/17 17:10,28.36,63.43,4.912,37672.82392,25651.89873,28577.07113
7/13/17 17:20,28.36,64.1,4.91,37506.97674,25389.87342,28787.94979
7/13/17 17:30,28.25,64.5,4.909,37621.79402,25351.89873,28721.67364
7/13/17 17:40,28.3,64.5,4.91,37653.68771,25382.27848,29077.15481
7/13/17 17:50,28.11,64.4,4.912,37570.76412,25283.5443,28998.82845
7/13/17 18:00,27.97,65.1,4.913,37481.46179,25067.08861,28974.72803
7/13/17 18:10,27.88,66,4.909,37468.70432,24862.02532,29263.93305
7/13/17 18:20,27.77,66.87,4.911,37628.17276,24835.44304,29619.41423
7/13/17 18:30,27.84,67.23,4.91,37819.53488,24907.59494,29703.76569
7/13/17 18:40,27.66,68.5,4.911,37857.80731,25040.50633,30041.17155
7/13/17 18:50,27.48,69.2,4.909,38489.30233,25329.11392,30414.72803
7/13/17 19:00,27.33,70.7,4.91,38967.70764,25591.13924,31119.66527
7/13/17 19:10,27.26,71,4.91,39771.42857,25982.27848,31595.64854
7/13/17 19:20,27,72.8,4.912,40938.73754,26510.12658,33740.58577
7/13/17 19:30,26.88,73.6,4.912,42992.69103,28234.17722,36530.20921
7/13/17 19:40,26.73,74.5,4.912,45295.41528,29855.6962,39211.38075
7/13/17 19:50,26.65,75.2,4.911,46819.93355,31021.51899,40338.07531
7/13/17 20:00,26.54,76,4.907,47795.8804,31344.3038,41151.46444
7/13/17 20:10,26.39,76.8,4.91,48369.96678,31625.31646,41290.04184
7/13/17 20:20,26.23,77.7,4.913,48669.76744,31837.97468,41055.06276
7/13/17 20:30,26.06,79.1,4.912,48478.40532,31879.74684,40826.10879
7/13/17 20:40,26,79.3,4.912,48287.04319,31545.56962,40627.28033
7/13/17 20:50,25.86,80.4,4.91,48114.81728,31374.68354,40271.79916
7/13/17 21:00,25.76,80.9,4.908,47942.59136,31196.20253,40091.04603
7/13/17 21:10,25.67,81.5,4.91,47700.19934,31146.83544,39819.91632
7/13/17 21:20,25.57,82.1,4.913,47464.18605,30953.16456,39554.81172
7/13/17 21:30,25.48,82.5,4.91,47215.41528,30888.60759,39048.70293
7/13/17 21:40,25.43,82.8,4.909,47202.65781,30888.60759,39277.6569
7/13/17 21:50,25.33,83.3,4.911,46851.82724,30949.36709,38861.92469
7/13/17 22:00,25.27,83.5,4.909,46411.69435,30543.03797,38494.39331
7/13/17 22:10,25.22,83.8,4.906,45926.9103,30163.29114,38030.46025
7/13/17 22:20,25.1,84.4,4.91,45084.91694,30049.36709,38235.31381
7/13/17 22:30,25,84.9,4.908,42686.51163,29567.08861,37897.90795
7/13/17 22:40,24.95,85.3,4.911,42144.31894,29206.32911,37367.69874
7/13/17 22:50,24.92,85.3,4.915,41736.07973,28575.94937,36578.41004
7/13/17 23:00,24.86,85.5,4.909,43203.18937,27979.74684,36247.02929
7/13/17 23:10,24.8,85.6,4.914,42660.99668,27660.75949,35795.14644
7/13/17 23:20,24.21,85.5,4.914,41736.07973,27296.20253,35367.36402
7/13/17 23:30,24.06,85.9,4.914,40900.46512,26905.06329,34819.0795
7/13/17 23:40,24.08,85.9,4.913,40071.22924,26460.75949,34385.27197
7/13/17 23:50,23.99,85.9,4.913,39050.63123,25906.32911,33909.2887
7/14/17 0:00,24.01,86.1,4.908,38310.69767,25564.55696,32746.44351
7/14/17 0:10,23.99,86,4.912,37660.06645,25006.32911,32324.68619
7/14/17 0:20,23.92,86.1,4.914,36633.0897,24296.20253,31890.87866
7/14/17 0:30,23.82,86.4,4.913,35663.52159,23639.24051,30842.51046
7/14/17 0:40,23.74,86.6,4.913,34438.80399,23426.58228,30161.67364
7/14/17 0:50,23.63,86.8,4.915,33934.88372,23054.43038,29516.98745
7/14/17 1:00,23.45,87.1,4.91,33137.54153,22545.56962,28655.39749
7/14/17 1:10,23.25,87.6,4.913,32652.75748,22443.03797,28101.08787
7/14/17 1:20,23.15,87.7,4.914,32231.7608,21892.40506,27528.70293
7/14/17 1:30,23.02,87.9,4.915,31644.91694,21508.86076,26787.61506
7/14/17 1:40,22.96,88.2,4.914,31434.4186,20977.21519,26395.98326
7/14/17 1:50,22.98,88.6,4.915,31070.83056,20851.89873,26034.47699
7/14/17 2:00,23.13,88.6,4.912,30515.8804,20711.39241,25636.82008
7/14/17 2:10,23.09,88.8,4.912,30133.15615,20358.22785,25474.14226
7/14/17 2:20,23.1,89.1,4.914,29986.44518,20103.79747,24823.43096
7/14/17 2:30,22.97,89,4.913,29916.27907,20031.64557,24684.85356
7/14/17 2:40,22.95,89.9,4.914,29909.90033,19993.67089,24552.30126
7/14/17 2:50,23.6,90,4.912,29693.02326,19731.64557,24377.57322
7/14/17 3:00,23.39,89.3,4.915,29801.46179,19716.4557,24124.51883
7/14/17 3:10,23.09,89.4,4.915,29820.59801,19617.72152,23865.43933
7/14/17 3:20,23.13,89.4,4.915,30101.26246,19807.59494,23835.31381
7/14/17 3:30,23.12,89.4,4.913,30114.01993,19724.05063,23570.20921
7/14/17 3:40,23.26,89.2,4.914,29750.43189,19522.78481,23479.83264
7/14/17 3:50,23.46,89.3,4.915,29922.65781,19226.58228,23274.97908
7/14/17 4:00,23.53,88.7,4.915,29686.64452,19253.16456,22973.72385
7/14/17 4:10,23.68,88.2,4.917,29214.61794,19131.64557,22557.99163
7/14/17 4:20,23.79,87.4,4.915,29080.66445,19112.65823,22473.64017
7/14/17 4:30,23.89,86.3,4.915,29010.49834,18846.83544,22262.76151
7/14/17 4:40,24,85.4,4.916,28015.41528,18102.53165,21834.97908
7/14/17 4:50,24.07,84.4,4.911,26714.15282,17301.26582,21268.61925
7/14/17 5:00,24.13,83.5,4.912,25986.97674,16929.11392,19750.29289
7/14/17 5:10,24.19,82.8,4.912,25731.82724,16279.74684,17942.76151
7/14/17 5:20,24.11,82.1,4.911,25074.81728,16002.53165,17569.20502
7/14/17 5:30,24.05,81.9,4.914,22146.97674,15953.16456,17352.30126
7/14/17 5:40,24.04,81.7,4.914,20730.89701,16158.22785,17032.97071
7/14/17 5:50,24.06,81.6,4.914,21540.99668,16215.18987,17026.94561
7/14/17 6:00,24.04,81.4,4.915,21866.31229,16522.78481,16912.46862
7/14/17 6:10,24.03,81.4,4.912,22912.42525,16469.62025,17177.57322
7/14/17 6:20,23.99,81.5,4.911,23295.1495,16841.77215,17255.89958
7/14/17 6:30,23.95,81.6,4.912,23518.40532,16856.96203,17394.47699
7/14/17 6:40,23.95,81.8,4.912,23645.98007,16997.46835,17502.92887
7/14/17 6:50,23.97,81.9,4.912,24207.30897,17381.01266,17822.25941
7/14/17 7:00,23.92,81.9,4.914,24889.83389,17981.01266,18195.8159
7/14/17 7:10,23.94,81.9,4.91,25349.10299,18406.32911,18497.07113
7/14/17 7:20,23.94,81.7,4.911,25763.72093,18934.17722,18954.97908
7/14/17 7:30,23.89,81.6,4.912,26063.52159,19420.25316,19310.46025
7/14/17 7:40,23.89,81.3,4.913,26407.97342,19803.79747,19575.56485
7/14/17 7:50,23.97,81.2,4.912,27007.57475,20502.53165,19912.97071
7/14/17 8:00,23.97,80.9,4.914,27836.81063,21000,20135.89958
7/14/17 8:10,24.11,80.5,4.913,28296.07973,21520.25316,20467.28033
7/14/17 8:20,24.21,79.5,4.913,28831.89369,22105.06329,20762.51046
7/14/17 8:30,24.27,78.8,4.912,29303.92027,22655.6962,21280.66946
7/14/17 8:40,24.43,78.2,4.913,29846.11296,22784.81013,21907.28033
7/14/17 8:50,24.5,77.5,4.914,30324.51827,23270.88608,22449.53975
7/14/17 9:00,24.81,77.5,4.914,31064.45183,23586.07595,22889.37238
7/14/17 9:10,24.89,76.6,4.911,31243.05648,24208.86076,23377.40586
7/14/17 9:20,25.29,76.2,4.913,31498.20598,24755.6962,23775.06276
7/14/17 9:30,25.46,74.5,4.914,31912.82392,25268.35443,24606.5272
7/14/17 9:40,25.67,73.9,4.914,32805.84718,25568.35443,25040.33473
7/14/17 9:50,25.93,72.5,4.915,33902.99003,25788.60759,25419.91632
7/14/17 10:00,26.04,71.5,4.913,34560,26255.6962,25859.74895
7/14/17 10:10,26.31,70.7,4.913,34528.10631,26441.77215,26293.55649
7/14/17 10:20,26.45,70.3,4.91,35197.87375,26639.24051,26643.01255
7/14/17 10:30,26.56,69.8,4.911,35650.76412,26643.03797,26859.91632
7/14/17 10:40,26.62,69.84,4.909,36167.44186,26832.91139,27179.24686
7/14/17 10:50,26.56,70.9,4.912,36709.63455,27060.75949,27209.37238
7/14/17 11:00,26.71,70.4,4.911,36926.51163,27091.13924,27721.50628
7/14/17 11:10,26.82,69.77,4.913,37168.90365,27163.29114,28101.08787
7/14/17 11:20,26.99,69.1,4.911,37398.53821,27163.29114,28540.9205
7/14/17 11:30,27.28,68.33,4.908,37717.47508,27311.39241,28769.87448
7/14/17 11:40,27.03,68.43,4.909,37921.59468,27588.60759,28944.60251
7/14/17 11:50,26.94,69.44,4.912,37838.6711,27835.44304,29089.20502
7/14/17 12:00,27.25,69.1,4.911,37098.73754,27831.64557,29077.15481
7/14/17 12:10,27.34,68.7,4.913,36811.69435,27630.37975,29233.80753
7/14/17 12:20,27.49,66.97,4.912,36467.24252,27322.78481,29444.68619
7/14/17 12:30,27.5,67.1,4.911,35995.21595,26935.44304,29173.55649
7/14/17 12:40,27.37,66.97,4.914,35727.30897,26551.89873,29179.58159
7/14/17 12:50,27.35,66.77,4.912,35472.15947,26563.29114,29101.25523
7/14/17 13:00,27.52,66.3,4.91,35357.34219,26681.01266,29173.55649
7/14/17 13:10,27.49,67.24,4.911,35944.18605,26692.40506,29227.78243
7/14/17 13:20,27.59,67.54,4.91,36582.0598,26958.22785,29378.41004
7/14/17 13:30,27.67,67.04,4.912,36677.74086,27018.98734,29239.83264
7/14/17 13:40,27.63,66.84,4.913,36409.83389,27243.03797,28908.45188
7/14/17 13:50,27.45,68.44,4.914,36652.22591,27049.36709,28944.60251
7/14/17 14:00,27.87,67.57,4.913,36773.42193,26977.21519,28842.17573
7/14/17 14:10,28.04,67.07,4.915,38687.04319,24892.40506,28715.64854
7/14/17 14:20,28.1,66.7,4.912,39573.68771,24163.29114,28595.14644
7/14/17 14:30,28.15,66.27,4.91,39363.18937,24072.1519,28528.87029
7/14/17 14:40,28.03,66.03,4.914,39369.56811,24018.98734,28420.41841
7/14/17 14:50,27.78,66.87,4.916,40428.43854,23927.8481,28311.96653
7/14/17 15:00,27.92,66.8,4.914,41468.17276,23927.8481,28275.8159
7/14/17 15:10,27.99,66.5,4.911,41774.35216,23627.8481,28161.33891
7/14/17 15:20,28.07,65.67,4.912,41716.94352,23502.53165,28167.36402
7/14/17 15:30,27.95,65.57,4.912,40811.16279,23441.77215,28095.06276
7/14/17 15:40,27.91,65.6,4.911,41142.85714,23339.24051,27986.61088
7/14/17 15:50,27.83,66.4,4.913,40683.58804,23202.53165,27992.63598
7/14/17 16:00,27.77,66.3,4.912,40945.11628,22955.6962,28010.7113
7/14/17 16:10,28.24,64.67,4.912,41155.61462,22902.53165,28179.41423
7/14/17 16:20,28.13,64.53,4.911,40740.99668,22951.89873,28167.36402
7/14/17 16:30,28.12,64.6,4.911,40792.02658,22940.50633,28245.69038
7/14/17 16:40,27.92,65.77,4.912,40587.90698,22807.59494,28299.91632
7/14/17 16:50,27.75,66.67,4.914,38431.89369,22731.64557,28064.93724
7/14/17 17:00,27.69,67.33,4.913,36007.97342,22481.01266,28016.7364
7/14/17 17:10,27.67,67.67,4.913,36027.10963,22507.59494,28179.41423
7/14/17 17:20,27.72,67.93,4.913,36460.86379,22473.41772,28287.86611
7/14/17 17:30,27.73,68.07,4.912,36371.56146,22484.81013,28558.99582
7/14/17 17:40,27.68,68.33,4.911,34642.92359,23977.21519,28577.07113
7/14/17 17:50,27.7,67.87,4.911,33335.28239,24463.29114,28926.5272
7/14/17 18:00,27.54,68.83,4.914,33737.14286,24224.05063,29131.38075
7/14/17 18:10,27.25,70.4,4.912,33603.18937,24383.5443,29155.48117
7/14/17 18:20,27.12,70.6,4.911,33558.53821,24326.58228,29227.78243
7/14/17 18:30,27.02,71.4,4.91,33424.58472,24277.21519,29462.76151
7/14/17 18:40,27.01,71.8,4.912,33233.22259,24505.06329,29739.91632
7/14/17 18:50,26.96,72.1,4.914,33596.81063,24721.51899,30155.64854
7/14/17 19:00,26.8,73.3,4.911,33985.91362,24922.78481,30830.46025
7/14/17 19:10,26.74,73.5,4.913,34744.98339,25279.74684,32180.08368
7/14/17 19:20,26.6,73.9,4.914,35829.36877,25921.51899,33987.61506
7/14/17 19:30,26.44,74.4,4.914,37723.85382,27581.01266,37024.26778
7/14/17 19:40,26.36,74.6,4.912,40862.19269,29248.10127,39584.93724
7/14/17 19:50,26.22,75,4.914,43184.05316,30296.20253,41139.41423
7/14/17 20:00,26.1,75.3,4.912,44006.9103,30903.79747,42211.88285
7/14/17 20:10,25.99,75.7,4.911,44683.05648,31139.24051,42308.28452
7/14/17 20:20,25.86,76.4,4.913,44829.76744,31275.94937,42320.33473
7/14/17 20:30,25.73,76.6,4.915,44695.81395,31146.83544,42085.35565
7/14/17 20:40,25.67,77.1,4.915,44389.63455,30979.74684,41675.64854
7/14/17 20:50,25.66,77.2,4.913,44077.07641,30653.16456,41314.14226
7/14/17 21:00,25.65,77.3,4.913,43522.12625,30497.46835,41157.48954
7/14/17 21:10,25.64,77.7,4.913,43490.23256,30539.24051,40982.76151
7/14/17 21:20,25.64,77.9,4.912,43254.21927,30254.43038,40802.00837
7/14/17 21:30,25.65,78.2,4.914,43069.23588,30292.40506,40416.40167
7/14/17 21:40,25.61,78.6,4.916,43005.4485,30132.91139,40241.67364
7/14/17 21:50,25.59,78.9,4.916,42763.05648,30106.32911,39946.44351
7/14/17 22:00,25.56,79.1,4.908,42527.04319,29958.22785,39512.63598
7/14/17 22:10,25.52,79.4,4.915,42157.07641,29456.96203,39000.50209
7/14/17 22:20,25.48,79.6,4.915,41614.88372,29354.43038,38620.9205
7/14/17 22:30,25.5,79.7,4.914,41302.32558,29001.26582,38500.41841
7/14/17 22:40,25.45,80,4.915,40479.46844,28769.62025,38132.88703
7/14/17 22:50,25.47,80.2,4.916,37947.10963,28754.43038,37301.42259
7/14/17 23:00,25.47,80.3,4.912,36945.64784,28294.93671,36753.13808
7/14/17 23:10,25.47,80.5,4.912,36779.80066,27983.5443,36210.87866
7/14/17 23:20,25.45,80.7,4.916,36875.48173,27474.68354,35493.89121
7/14/17 23:30,25.39,81,4.916,35937.80731,27018.98734,34945.60669
7/14/17 23:40,25.45,81.1,4.917,35344.58472,26639.24051,34547.94979
7/14/17 23:50,25.51,81.2,4.916,34540.86379,26096.20253,34126.19247
7/15/17 0:00,25.55,81.1,4.91,33622.32558,25625.31646,33240.50209
7/15/17 0:10,25.47,81.6,4.913,32837.74086,25256.96203,32625.94142
7/15/17 0:20,25.33,82.1,4.916,31606.64452,24691.13924,32047.53138
7/15/17 0:30,25.28,82.4,4.916,31421.66113,24326.58228,31583.59833
7/15/17 0:40,25.29,82.4,4.915,30739.13621,23859.49367,30661.75732
7/15/17 0:50,25.34,82.2,4.916,30031.09635,23460.75949,29745.94142
7/15/17 1:00,25.28,82.4,4.911,29208.2392,22974.68354,29101.25523
7/15/17 1:10,25.16,82.9,4.914,28691.56146,22450.63291,28727.69874
7/15/17 1:20,25.11,83.2,4.915,28379.00332,22264.55696,28004.68619
7/15/17 1:30,25.01,84,4.918,27887.84053,21953.16456,27516.65272
7/15/17 1:40,24.91,84.7,4.918,27390.299,21505.06329,26980.41841
7/15/17 1:50,24.9,85,4.917,26937.40864,21269.62025,26552.63598
7/15/17 2:00,24.91,85.3,4.913,26643.98671,20920.25316,26118.82845
7/15/17 2:10,24.87,85.4,4.913,27919.73422,20745.56962,25672.97071
7/15/17 2:20,24.88,85.4,4.916,28481.06312,20559.49367,25389.79079
7/15/17 2:30,24.9,85.2,4.917,28959.46844,20164.55696,25148.78661
7/15/17 2:40,24.95,85.2,4.917,29571.82724,19997.46835,24974.05858
7/15/17 2:50,25.01,85,4.915,29469.76744,19796.20253,24654.72803
7/15/17 3:00,25.04,84.8,4.913,29246.51163,19701.26582,24335.39749
7/15/17 3:10,25.06,84.5,4.914,29220.99668,19686.07595,24269.12134
7/15/17 3:20,25,84.2,4.914,29393.22259,19636.70886,24407.69874
7/15/17 3:30,24.75,84.7,4.915,29705.78073,19891.13924,24190.79498
7/15/17 3:40,24.39,85.1,4.914,29661.12957,19568.35443,23883.51464
7/15/17 3:50,24.68,85.7,4.914,29386.84385,19340.50633,23793.13808
7/15/17 4:00,24.87,84.7,4.915,28831.89369,19306.32911,23509.95816
7/15/17 4:10,24.87,84.7,4.915,28481.06312,19070.88608,23154.47699
7/15/17 4:20,24.79,84.7,4.916,28525.71429,18987.34177,23064.10042
7/15/17 4:30,24.66,85.2,4.914,28225.91362,18843.03797,23003.84937
7/15/17 4:40,24.68,84.5,4.913,27026.71096,18174.68354,22455.56485
7/15/17 4:50,24.65,84.1,4.914,25687.17608,17229.11392,21684.35146
7/15/17 5:00,24.89,83.4,4.913,25151.36213,16750.63291,20455.23013
7/15/17 5:10,24.91,82.4,4.911,24558.13953,16211.39241,18936.90377
7/15/17 5:20,24.98,81.4,4.912,24124.38538,15869.62025,18316.31799
7/15/17 5:30,25.17,80.7,4.913,23652.3588,15759.49367,17972.88703
7/15/17 5:40,25.24,80.7,4.912,23850.09967,15713.92405,17984.93724
7/15/17 5:50,25.29,81.4,4.912,24060.59801,15770.88608,17792.13389
7/15/17 6:00,25.19,81.9,4.915,24022.32558,15956.96203,17731.88285
7/15/17 6:10,25.17,82,4.912,24526.24585,15926.58228,17834.30962
7/15/17 6:20,25.15,82,4.911,25240.66445,16002.53165,17912.63598
7/15/17 6:30,25.17,82.1,4.912,25451.16279,16135.44304,18298.24268
7/15/17 6:40,25.21,82,4.911,25719.06977,16256.96203,18472.97071
7/15/17 6:50,25.2,82,4.912,25948.70432,16503.79747,18575.39749
7/15/17 7:00,25.26,82.4,4.913,26305.91362,16849.36709,18822.42678
7/15/17 7:10,25.33,82.3,4.911,26478.13953,17331.64557,19009.20502
7/15/17 7:20,25.35,82.3,4.914,26490.89701,17521.51899,18828.45188
7/15/17 7:30,25.27,82.7,4.913,27167.04319,18334.17722,19262.25941
7/15/17 7:40,25.33,82.7,4.912,27511.49502,18732.91139,19659.91632
7/15/17 7:50,25.35,82.1,4.913,27588.03987,19101.26582,19985.27197
7/15/17 8:00,25.53,81.5,4.915,28372.62458,19389.87342,20527.53138
7/15/17 8:10,25.7,79.8,4.914,29227.37542,19902.53165,21196.31799
7/15/17 8:20,25.88,78.6,4.915,29712.15947,20453.16456,21798.82845
7/15/17 8:30,26.06,77.8,4.913,29909.90033,20950.63291,22190.46025
7/15/17 8:40,26.33,76.5,4.913,30879.46844,21436.70886,22955.64854
7/15/17 8:50,26.69,75.3,4.911,31236.67774,21744.3038,23461.75732
7/15/17 9:00,27.05,73.7,4.912,32199.86711,21888.60759,24004.01674
7/15/17 9:10,27.07,72.3,4.914,32958.93688,22439.24051,24214.8954
7/15/17 9:20,27.28,71.3,4.913,32608.10631,23065.82278,24841.50628
7/15/17 9:30,27.32,71.1,4.913,33864.71761,23589.87342,25154.81172
7/15/17 9:40,27.22,70.8,4.912,34591.89369,23878.48101,25612.71967
7/15/17 9:50,27.42,70.2,4.912,34566.37874,24159.49367,26148.95397
7/15/17 10:00,27.61,68.87,4.912,35791.09635,24159.49367,26612.88703
7/15/17 10:10,27.56,68.87,4.912,35982.45847,24683.5443,26649.03766
7/15/17 10:20,27.78,67.83,4.912,36352.42525,24577.21519,27209.37238
7/15/17 10:30,27.89,66.77,4.912,36900.99668,24941.77215,27685.35565
7/15/17 10:40,27.98,66.33,4.912,36435.34884,25196.20253,28052.88703
7/15/17 10:50,28.2,65.87,4.916,37168.90365,25382.27848,28372.21757
7/15/17 11:00,28.22,65.6,4.914,38081.06312,25606.32911,28643.34728
7/15/17 11:10,28.36,64.77,4.911,38514.81728,25617.72152,28703.59833
7/15/17 11:20,28.18,65.03,4.917,38903.92027,26058.22785,29022.92887
7/15/17 11:30,28.16,66,4.913,38661.52824,26164.55696,29053.05439
7/15/17 11:40,28.21,65.3,4.914,38935.81395,26415.18987,29727.86611
7/15/17 11:50,28.06,66.1,4.914,39312.15947,26654.43038,30023.09623
7/15/17 12:00,28.26,65.47,4.913,39548.17276,26692.40506,30203.84937
7/15/17 12:10,28.07,66.3,4.915,39682.12625,26540.50633,30384.60251
7/15/17 12:20,28.07,66.97,4.913,39777.80731,26331.64557,30474.97908
7/15/17 12:30,28.5,66.63,4.911,39988.30565,26381.01266,30794.30962
7/15/17 12:40,28.79,65.33,4.912,39994.68439,26324.05063,30902.76151
7/15/17 12:50,28.62,65.5,4.915,39611.96013,26483.5443,30854.56067
7/15/17 13:00,28.41,66.83,4.912,39452.49169,26449.36709,31035.31381
7/15/17 13:10,28.61,66.17,4.912,39420.59801,26920.25316,31204.01674
7/15/17 13:20,28.67,65,4.914,39171.82724,26639.24051,31137.74059
7/15/17 13:30,28.38,66.57,4.914,39573.68771,26669.62025,31047.36402
7/15/17 13:40,28.39,67.14,4.915,39611.96013,26794.93671,31204.01674
7/15/17 13:50,28.34,68.5,4.917,39280.26578,26643.03797,31204.01674
7/15/17 14:00,28.26,69.4,4.917,39382.32558,26479.74684,31107.61506
7/15/17 14:10,28.21,70.2,4.914,39261.12957,26578.48101,30806.35983
7/15/17 14:20,27.97,70.9,4.914,38750.83056,26517.72152,30667.78243
7/15/17 14:30,27.59,71.2,4.916,38540.33223,26418.98734,30179.74895
7/15/17 14:40,27.7,70.2,4.915,38132.09302,26354.43038,30300.25105
7/15/17 14:50,27.72,68.28,4.916,38246.9103,26240.50633,30324.35146
7/15/17 15:00,27.52,69.04,4.915,38221.39535,26065.82278,30324.35146
7/15/17 15:10,27.53,68.94,4.915,38234.15282,26096.20253,30420.75314
7/15/17 15:20,28.03,66.48,4.914,37940.7309,26024.05063,30143.59833
7/15/17 15:30,28.13,65.34,4.914,37979.00332,25986.07595,30047.19665
7/15/17 15:40,28.13,64.54,4.915,37736.6113,25701.26582,30179.74895
7/15/17 15:50,27.99,64.68,4.917,37558.00664,25553.16456,30173.72385
7/15/17 16:00,28.27,64.11,4.916,37162.52492,25435.44304,30270.12552
7/15/17 16:10,28.39,62.94,4.918,36977.54153,25059.49367,30360.50209
7/15/17 16:20,28.41,62.71,4.915,37245.4485,25146.83544,30438.82845
7/15/17 16:30,28.2,64.18,4.916,36881.86047,24979.74684,30191.79916
7/15/17 16:40,27.98,64.98,4.915,36773.42193,24835.44304,30294.22594
7/15/17 16:50,27.94,65.78,4.918,36818.07309,24732.91139,30059.24686
7/15/17 17:00,27.82,67.28,4.92,36626.71096,24596.20253,29878.49372
7/15/17 17:10,27.6,68.61,4.916,36671.36213,24546.83544,30318.32636
7/15/17 17:20,27.43,69.45,4.915,36588.43854,24744.3038,30209.87448
7/15/17 17:30,27.23,70.7,4.916,36588.43854,24467.08861,30402.67782
7/15/17 17:40,27.12,71.3,4.915,36664.98339,24691.13924,30547.28033
7/15/17 17:50,27.08,71.8,4.914,36428.9701,24949.36709,30685.85774
7/15/17 18:00,27.29,71.7,4.917,35976.07973,24789.87342,31041.33891
7/15/17 18:10,27.34,70.5,4.914,36256.74419,24820.25316,31017.23849
7/15/17 18:20,27.16,71.1,4.916,36467.24252,24569.62025,31137.74059
7/15/17 18:30,27.08,71.9,4.916,36613.95349,24782.27848,31667.94979
7/15/17 18:40,26.9,73.3,4.916,36594.81728,24846.83544,31927.02929
7/15/17 18:50,26.81,73.8,4.917,37079.60133,24896.20253,32493.38912
7/15/17 19:00,26.84,74,4.913,37455.94684,25427.8481,33174.22594
7/15/17 19:10,26.8,74.6,4.917,38189.50166,26039.24051,34325.02092
7/15/17 19:20,26.81,74.7,4.914,39159.06977,26574.68354,36259.0795
7/15/17 19:30,26.84,74.9,4.911,41193.88704,27945.56962,38873.9749
7/15/17 19:40,26.75,75.4,4.914,44734.08638,29946.83544,41597.32218
7/15/17 19:50,26.65,76.3,4.914,47291.96013,31241.77215,43163.84937
7/15/17 20:00,26.54,77.1,4.911,48459.2691,31769.62025,43989.2887
7/15/17 20:10,26.43,77.8,4.913,49046.11296,31572.1519,43971.21339
7/15/17 20:20,26.41,78.4,4.912,49141.79402,31420.25316,43977.23849
7/15/17 20:30,26.3,78.9,4.915,49269.36877,31036.70886,44055.56485
7/15/17 20:40,26.21,79.4,4.912,48982.32558,30930.37975,43965.18828
7/15/17 20:50,26.16,79.9,4.915,48465.64784,30672.1519,43537.40586
7/15/17 21:00,26.14,80.3,4.912,48255.1495,30258.22785,43344.60251
7/15/17 21:10,26.07,80.7,4.915,48191.36213,30406.32911,43049.37238
7/15/17 21:20,26.01,81.1,4.918,48350.83056,30311.39241,42651.71548
7/15/17 21:30,25.94,81.8,4.916,48216.87708,30155.6962,42422.76151
7/15/17 21:40,25.93,82.1,4.917,48255.1495,30079.74684,41669.62343
7/15/17 21:50,25.98,82.2,4.919,47744.8505,29943.03797,41356.31799
7/15/17 22:00,25.91,82.6,4.913,47349.36877,29688.60759,41097.23849
7/15/17 22:10,25.9,82.7,4.917,47138.87043,29415.18987,40759.83264
7/15/17 22:20,26.01,82.8,4.927,46743.3887,29035.44304,40338.07531
7/15/17 22:30,26.13,82.8,4.913,46213.95349,28864.55696,39922.3431
7/15/17 22:40,26.22,82.5,4.916,45512.29236,28522.78481,39434.30962
7/15/17 22:50,26.28,82.1,4.915,44625.64784,27949.36709,38289.53975
7/15/17 23:00,26.28,81.9,4.909,43541.26246,27129.11392,37831.6318
7/15/17 23:10,26.21,82,4.915,42948.03987,27000,37301.42259
7/15/17 23:20,26.15,82.3,4.914,42150.69767,26567.08861,36879.66527
7/15/17 23:30,26.18,82.3,4.916,41423.52159,26267.08861,36265.1046
7/15/17 23:40,26.14,82.6,4.919,40702.72425,25932.91139,35831.29707
7/15/17 23:50,26.05,83.1,4.919,39720.39867,25678.48101,35084.1841
7/16/17 0:00,26.04,83.3,4.911,38929.43522,25260.75949,34318.99582
7/16/17 0:10,25.92,83.5,4.915,37972.62458,24656.96203,33722.51046
7/16/17 0:20,25.84,83.6,4.915,37277.34219,24360.75949,33180.25105
7/16/17 0:30,25.84,83.7,4.914,36543.78738,23889.87342,32457.23849
7/16/17 0:40,25.8,83.6,4.917,35829.36877,23392.40506,31860.75314
7/16/17 0:50,25.8,83.8,4.918,35440.26578,23244.3038,31137.74059
7/16/17 1:00,25.78,84,4.913,34719.46844,22644.3038,30252.05021
7/16/17 1:10,25.78,84.2,4.914,34349.50166,22408.86076,30005.02092
